sample_id,repo,commit_hash,file_path,entity_type,entity_name,entity_signature,javadoc_change_type,method_change_type,issue_id,issue_summary
sample_0144,google/guava,197e6e88f63f5b31725d87c929735b5863cfa413,guava/src/com/google/common/util/concurrent/RateLimiter.java,method,create,"public static RateLimiter create(double permitsPerSecond, long warmupPeriod, TimeUnit unit)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Beef up documentation and validation of parameters. Also, fully hide/remove some unusable methods, and fix up a return type. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=65883612"
sample_0145,google/guava,e6888aadc42b1f3181a09b5c18a55f65218d5a0d,guava/src/com/google/common/util/concurrent/ServiceManager.java,method,executeListeners,void executeListeners(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Change the behavior of Service.Listener and ServiceManager.Listener such that we guarantee that listener callbacks (for a single listener) will never be called concurrently. Previously, the only semantics we guaranteed was about the order in which callbacks were submitted to executor.execute. This significantly strengthens those guarantees."
sample_0146,google/guava,4ef3a687731998dda5fe99d91c5937c3fef201c6,guava/src/com/google/common/util/concurrent/RateLimiter.java,method,reserveNextTicket,"private long reserveNextTicket(double requiredPermits, long nowMicros)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Create a Google-internal RateLimitingExecutorService.
sample_0147,google/guava,7dace6d0ab8c850bca14c217dc4fc81592889bf2,guava/src/com/google/common/util/concurrent/Futures.java,method,setExceptionAndMaybeLog,private void setExceptionAndMaybeLog(Throwable throwable),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Make CombinedFuture stop logging identical exceptions multiple times Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=57675851
sample_0148,google/guava,fbb1e5ed85319343489b13f233d8bea631a77bf9,guava/src/com/google/common/util/concurrent/RateLimiter.java,method,acquire,public double acquire(int permits),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Retrying changelist 56687027. RateLimiter: make the acquire() methods return the time slept (instead of void). Rationale: allow clients to keep track of whether they are rate-limited; useful to update e.g. Varz/Streamz. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=57014398
sample_0149,google/guava,a3c6d2e03dd0afa4d13574094611639675dbc576,guava/src/com/google/common/util/concurrent/ServiceManager.java,class,ServiceListener,private static final class ServiceListener extends Service.Listener,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Instead of just tracking our state via 2 integers in ServiceManager.State track all current service states via a Multimap<State, Service>."
sample_0150,google/guava,8c7fbd6d742eefad76a61442f4d78d37d9e5079c,guava/src/com/google/common/collect/Constraints.java,class,Constraints,@GwtCompatible final class Constraints,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Remove or hide APIs scheduled for deletion in Guava 16. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=53732502
sample_0151,google/guava,578686226d7245be5f72dc3007c8e29217ecbfc8,guava/src/com/google/common/eventbus/EventBus.java,class,EventBus,@Beta public class EventBus,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Introduce the SubscriberExceptionHandler. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=52250001
sample_0152,google/guava,9de0ce12f1648ee4f190e2ce706f26088727ff89,guava/src/com/google/common/base/internal/Finalizer.java,method,cleanUp,private boolean cleanUp(Reference<?> reference),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"In the FinalizableReferenceQueue code, remove the unnecessary nested exception class Finalizer.ShutDown, which could cause problems if the URL for the classfile of Finalizer was not related in the obvious way to the URL for the classfile of Finalizer.ShutDown. This is Guava issue 1505 <https://code.google.com/p/guava-libraries/issues/detail?id=1505> reported by Jesse Glick <jglick@cloudbees.com>, and the fix is based on the patch he linked to there."
sample_0153,google/guava,5b19db451f68be2d4707174492ecad58467e6983,guava/src/com/google/common/hash/HashCodes.java,method,fromInt,@Deprecated public static HashCode fromInt(int hash),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Copy static factory methods from HashCodes to HashCode. Deprecate the old methods in HashCodes. Update usages in com/google/common/hash to use new methods. Move the tests from HashCodesTest to HashCodeTest. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=50448177
sample_0154,google/guava,5b19db451f68be2d4707174492ecad58467e6983,guava/src/com/google/common/hash/HashCodes.java,method,fromLong,@Deprecated public static HashCode fromLong(long hash),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Copy static factory methods from HashCodes to HashCode. Deprecate the old methods in HashCodes. Update usages in com/google/common/hash to use new methods. Move the tests from HashCodesTest to HashCodeTest. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=50448177
sample_0155,google/guava,5b19db451f68be2d4707174492ecad58467e6983,guava/src/com/google/common/hash/HashCodes.java,method,fromBytes,@Deprecated public static HashCode fromBytes(byte[] bytes),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Copy static factory methods from HashCodes to HashCode. Deprecate the old methods in HashCodes. Update usages in com/google/common/hash to use new methods. Move the tests from HashCodesTest to HashCodeTest. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=50448177
sample_0156,google/guava,0802228cd7df2c0c8fdcbb6c2fecea117cc2e74f,guava/src/com/google/common/util/concurrent/AbstractListeningExecutorService.java,class,AbstractListeningExecutorService,@Beta public abstract class AbstractListeningExecutorService extends AbstractExecutorService implements ListeningExecutorService,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Change AbstractListeningExecutorService to extend AbstractExecutorService. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=49779273
sample_0157,google/guava,9f7b2061de289f7167dbabf8fd48870b6f22f78d,guava/src/com/google/common/io/Resources.java,method,getResource,public static URL getResource(String resourceName),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Redo: Use the context class loader in Resources.getResource(String), instead of the class loader of the Resources class. Continue to use that loader if the context class loader is null, though. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=48888869"
sample_0158,google/guava,03ae95e3f18d44bb9ae9b6fe4fd054b4ec8a78f1,guava/src/com/google/common/io/Files.java,method,readLines,"public static List<String> readLines(File file, Charset charset) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Change MultiInputStream and MultiReader to work with ByteSource and CharSource rather than InputSuppliers. Change Byte/CharSource#concat to no longer delegate to Byte/CharStreams#join and change join to delegate to concat instead. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=48146409
sample_0159,google/guava,90b6dbd70736b4426170f8fbab2e4a3c0a5b5a10,guava/src/com/google/common/io/FileBackedOutputStream.java,method,getSupplier,@Deprecated public InputSupplier<InputStream> getSupplier(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Add FileBackedOutputStream.asByteSource(), a ByteSource-returning method to replace getSupplier(). Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=47293826"
sample_0160,google/guava,04f34ed3e87104aaefb17d3da6ef57ca9aa720a4,guava/src/com/google/common/io/ByteSink.java,method,openBufferedStream,public OutputStream openBufferedStream() throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Change return type of openBufferedStream() on ByteSource, ByteSink and CharSink to the base stream type rather than the Buffered* type to allow implementations to avoid unnecessarily adding additional buffering to streams that do not benefit from it. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=46926342"
sample_0161,google/guava,1e3cad3fb5bfce262e045a852591d886f7801afd,guava/src/com/google/common/hash/Funnels.java,method,stringFunnel,@Deprecated public static Funnel<CharSequence> stringFunnel(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Add Funnels#unencodedCharsFunnel (and deprecate Funnels#stringFunnel()). Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=46350462
sample_0162,google/guava,ceadf9a57ade329799f0bb61fafe77c5dc98d1dc,guava/src/com/google/common/util/concurrent/AbstractFuture.java,method,setException,protected boolean setException(Throwable throwable),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Remove the rethrow Error behavior from AbstractFuture. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=46315153
sample_0163,google/guava,0eafd7694a41c40f3dee6c3e8c1cae0acd6a2dc7,guava/src/com/google/common/io/ByteStreams.java,method,asByteSource,@Deprecated public static ByteSource asByteSource(byte[] b),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Change ByteStreams.asByteSource calls to ByteSource.wrap and deprecate it. Change CharStreams.asCharSource calls to CharSource.wrap and deprecate it. Change both deprecated methods to delegate to the replacement method. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=44516201
sample_0164,google/guava,0eafd7694a41c40f3dee6c3e8c1cae0acd6a2dc7,guava/src/com/google/common/io/CharStreams.java,method,asCharSource,@Deprecated public static CharSource asCharSource(String string),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Change ByteStreams.asByteSource calls to ByteSource.wrap and deprecate it. Change CharStreams.asCharSource calls to CharSource.wrap and deprecate it. Change both deprecated methods to delegate to the replacement method. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=44516201
sample_0165,google/guava,776e8a68fb9180f23abfe9cb508b3cd6f856e56e,guava/src/com/google/common/hash/Hasher.java,class,Hasher,@Beta public interface Hasher extends PrimitiveSink,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Add Hasher#putUnencodedChars and HashFunction#hashUnencodedChars. Deprecate Hasher#putUnencodedChars and HashFunction#putUnencodedChars. Update callers to add overries/delegations where necessary. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=44090897
sample_0166,google/guava,a94293f5e2b131267792bd3af67af71c019ebc79,guava/src/com/google/common/collect/Maps.java,class,ImprovedAbstractMap,"@GwtCompatible abstract static class ImprovedAbstractMap<K, V> extends AbstractMap<K, V>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Automated g4 rollback of changelist 44002262.
sample_0167,google/guava,d8b765c09c121ba16994df9084002bad6c620d57,guava/src/com/google/common/collect/Maps.java,class,ImprovedAbstractMap,"@GwtCompatible abstract static class ImprovedAbstractMap<K, V> implements Map<K, V>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Make ImmutableMap extend ImprovedAbstractMap. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=44002262
sample_0168,google/guava,fc6a72e81f6cbf81de64105105f296f0c84abdd0,guava/src/com/google/common/util/concurrent/ListeningScheduledExecutorService.java,class,ListeningScheduledExecutorService,"@Beta public interface ListeningScheduledExecutorService extends ScheduledExecutorService, ListeningExecutorService",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Fix scheduleWithFixed(Delay|Rate). As originally implemented, scheduleWithFixed(Delay|Rate) would submit a Callable/Runnable wrapped in a FutureTask to the delegate ScheduledExecutorService and fail to run more than once due to run-once nature of FutureTask. Implement cancel(boolean) on the returned LSFuture. Omit FakeScheduledExecutorService changes."
sample_0169,google/guava,d08905e9fc562c1f4d1ae0acfe6f9fb98d10f4f8,guava/src/com/google/common/net/InternetDomainName.java,method,name,@Deprecated public String name(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Deprecate name() and make toString() return name of domain. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=41514739
sample_0170,google/guava,b99b83e93dd3f0a448db8f0284c14b0ae759d85b,guava/src/com/google/common/collect/FilteredMultimap.java,class,FilteredMultimap,"@GwtCompatible interface FilteredMultimap<K, V> extends Multimap<K, V>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Split off Multimaps.filterXXX overloads for SetMultimap (and filterKeys(ListMultimap)). Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=41190071
sample_0171,google/guava,a072275f7ec6cd71835baef23020a766ba0497e6,guava/src/com/google/common/collect/ImmutableList.java,method,construct,private static <E> ImmutableList<E> construct(Object... elements),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Simplify ImmutableCollection implementation and related code. Specifically
sample_0172,google/guava,a072275f7ec6cd71835baef23020a766ba0497e6,guava/src/com/google/common/collect/ImmutableList.java,method,asImmutableList,static <E> ImmutableList<E> asImmutableList(Object[] elements),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Simplify ImmutableCollection implementation and related code. Specifically
sample_0173,google/guava,8485330b17d5cd0b93fbb2f1429c09bf2a4155ab,guava/src/com/google/common/collect/Maps.java,method,safeGet,"static <V> V safeGet(Map<?, V> map, Object key)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Trim lots of unused and redundant code. In particular
sample_0174,google/guava,8485330b17d5cd0b93fbb2f1429c09bf2a4155ab,guava/src/com/google/common/collect/Maps.java,method,safeContainsKey,"static boolean safeContainsKey(Map<?, ?> map, Object key)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Trim lots of unused and redundant code. In particular
sample_0175,google/guava,b1b1560643ddbbb315a05164be60fc2e1dd32caf,guava/src/com/google/common/reflect/Invokable.java,class,Invokable,"@Beta public abstract class Invokable<T, R> extends Element implements GenericDeclaration",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Added Invokable#getOwnerType() Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=41008711
sample_0176,google/guava,af568193e6ee1015f38fb7c2bfed6228529f43b9,guava/src/com/google/common/io/Closer.java,class,Closer,@Beta public final class Closer implements Closeable,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Make Closer public and @Beta. Also, change Closer.rethrow(Throwable) to propagate IOExceptions by default and change all calls to rethrow(e, IOException.class) to rethrow(e). Add a pointer from Closeables.closeQuietly deprecation text to Closer. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=40308996"
sample_0177,google/guava,af568193e6ee1015f38fb7c2bfed6228529f43b9,guava/src/com/google/common/io/Closer.java,method,rethrow,public RuntimeException rethrow(Throwable e) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Make Closer public and @Beta. Also, change Closer.rethrow(Throwable) to propagate IOExceptions by default and change all calls to rethrow(e, IOException.class) to rethrow(e). Add a pointer from Closeables.closeQuietly deprecation text to Closer. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=40308996"
sample_0178,google/guava,7218498c1e19a789a5064ae750db7e929e2e8287,guava/src/com/google/common/base/SmallCharMatcher.java,class,SmallCharMatcher,"@GwtIncompatible(""no precomputation is done in GWT"") final class SmallCharMatcher extends FastMatcher",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Optimize CharMatcher as described in Guava issue 1223. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=39931458
sample_0179,google/guava,e3dccb37908923f7bb6c88421082ce0ebccaac6d,guava/src/com/google/common/collect/DiscreteDomains.java,class,DiscreteDomains,@GwtCompatible @Deprecated public final class DiscreteDomains,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Deprecate DiscreteDomains. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=39870832
sample_0180,google/guava,eefaec7200fc869e750ae6faa19d13885f757ee0,guava/src/com/google/common/util/concurrent/ServiceManager.java,method,isHealthy,public boolean isHealthy(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Remove logging from ServiceManager.isHealthy. People who want the detailed information can easily get it from servicesByState(). Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=39860721
sample_0181,google/guava,2459638f76d1e57824acfc013a3b7a018ba74de1,guava/src/com/google/common/io/ByteStreams.java,method,getChecksum,"@Deprecated public static long getChecksum( InputSupplier<? extends InputStream> supplier, final Checksum checksum) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Change (most) methods in common.io that either return or take Input/OutputSuppliers to delegate to Sources/Sinks by wrapping suppliers as sources/sinks and vise versa. This also deprecates ByteStreams.getChecksum() and Files.getChecksum(). Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=39480085
sample_0182,google/guava,9857139e4732897f1e269f16bdf1d5a9a513062e,guava/src/com/google/common/collect/ImmutableRangeMap.java,method,put,"public Builder<K, V> put(Range<K> range, V value)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Forbid empty ranges in ImmutableRangeMap.Builder. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=37065199
sample_0183,google/guava,85d2e6894a747bbcc39ac5feaecec89226446499,guava/src/com/google/common/collect/RangeMap.java,method,get,@Nullable V get(K key),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Migrate IRangeMap into RangeMap's position.
sample_0184,google/guava,85d2e6894a747bbcc39ac5feaecec89226446499,guava/src/com/google/common/collect/RangeMap.java,method,putAll,"void putAll(RangeMap<K, V> rangeMap)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Migrate IRangeMap into RangeMap's position.
sample_0185,google/guava,f877b7159836ffeb3a66f86e1308bd0b58ae2f8e,guava/src/com/google/common/collect/ImmutableRangeSet.java,class,Builder,public static class Builder<C extends Comparable<?>>,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Change ImmutableRangeSet.Builder to reject overlaps Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=36498240
sample_0186,google/guava,f877b7159836ffeb3a66f86e1308bd0b58ae2f8e,guava/src/com/google/common/collect/ImmutableRangeSet.java,method,add,public Builder<C> add(Range<C> range),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Change ImmutableRangeSet.Builder to reject overlaps Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=36498240
sample_0187,google/guava,0be8ed786405c18b16722621a25219aa3ea95a7c,guava/src/com/google/common/util/concurrent/ListeningScheduledExecutorService.java,class,ListeningScheduledExecutorService,"@Beta public interface ListeningScheduledExecutorService extends ScheduledExecutorService, ListeningExecutorService",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Automated g4 rollback of changelist 35973933.
sample_0188,google/guava,807bf518b883ee1e2fe0d6b859c046e96471f5bc,guava/src/com/google/common/util/concurrent/ListeningScheduledExecutorService.java,class,ListeningScheduledExecutorService,"@Beta public interface ListeningScheduledExecutorService extends ScheduledExecutorService, ListeningExecutorService",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Make ListeningScheduledExecutorService.schedule* return a ListenableFuture (Originally from CL 23008243 by way of CL 22474051) Make FakeScheduleExecutorService a ListeningScheduledExecutorService Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=35973933
sample_0189,google/guava,dd22f0902a1a5dcd04d4d6d997faa486c923627d,guava/src/com/google/common/collect/Multisets.java,method,difference,"@Beta public static <E> Multiset<E> difference( final Multiset<E> multiset1, final Multiset<?> multiset2)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Improve consistency of Javadoc for Multisets.union/intersection/sum/difference, highlighting how they differ and the mathematical operation each is based on."
sample_0190,google/guava,c49086946f6bc82689d6b1d273de4e7e02091d7f,guava/src/com/google/common/collect/Ordering.java,method,leastOf,"@Beta public <E extends T> List<E> leastOf(Iterable<E> iterable, int k)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Optimize Ordering.leastOf().
sample_0191,google/guava,54a16dda14ba2892574f50016a37947784d668b7,guava/src/com/google/common/util/concurrent/AbstractScheduledService.java,method,executor,protected ScheduledExecutorService executor(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Change the default executor of the AbstractScheduledService so that it is shutdown when the service reaches a terminal state. This ensures that a stopped service cannot prevent the JVM from exiting. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=33759240
sample_0192,google/guava,cce57e79b54651567f0fede33f2ad4348a30ff60,guava/src/com/google/common/util/concurrent/AbstractFuture.java,method,isCancelled,boolean isCancelled(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Reconcile the cancellation semantics for Futures.combine, successfulAsList, allAsList, and withFallback to be consistent with Futures.transform. Now, all cancellations are back-propagated to the input futures. We also expose the interruption state in AbstractFuture with a protected method. To ensure the interruption state is correct and threadsafe, we add an additional state to AbstractFuture's inner Sync class to atomically distinguish between cancelled and interrupted. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=33468640"
sample_0193,google/guava,7eefee3cd54fa686e617f1446e1b329c5a23cf24,guava/src/com/google/common/reflect/ClassPath.java,method,from,public static ClassPath from(ClassLoader classloader) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Add getClasses(package) to ClassPath. IO now happens at the time ClassPath.from(ClassLoader) is called, rather than getClasses(). Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=33383562"
sample_0194,google/guava,6d877d9216c9687a4c2065201b3c18e8d43f7e39,guava/src/com/google/common/hash/BloomFilter.java,method,expectedFalsePositiveProbability,@Deprecated public double expectedFalsePositiveProbability(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Rename expectedFalsePositiveProbability to expectedFpp. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=32320997
sample_0195,google/guava,89fe504cd733010850beaa6f0dcdbec6c032244a,guava-gwt/src/com/google/common/collect/Multiset_CustomFieldSerializerBase.java,class,Multiset_CustomFieldSerializerBase,final class Multiset_CustomFieldSerializerBase,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Remove unused methods from c/g/common/collect Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=32009861
sample_0196,google/guava,a364f16500ab36088ce75aa86945c978ee2da3ff,guava/src/com/google/common/reflect/TypeResolver.java,class,TypeResolver,class TypeResolver,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Expose TypeResolverTest; various internal reshuffling. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=31366061
sample_0197,google/guava,3d812f0b4dd11b055b5b372e4947b1cab21caa7b,guava/src/com/google/common/util/concurrent/Service.java,class,Service,@Beta // TODO(kevinb): make abstract class? public interface Service,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Add a state transition listening mechanism to Service and implement in AbstractService.
sample_0198,google/guava,2ab9e938a833221d2da456a5107c2ea27cb73cb4,guava/src/com/google/common/collect/Iterators.java,method,skip,"@Beta @Deprecated public static int skip(Iterator<?> iterator, int numberToSkip)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Added Iterators.advance and deprecated Iterators.skip. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=30972849
sample_0199,google/guava,acc41e104e59a78b8ce8d2469e97ece32055b995,guava/src/com/google/common/collect/ContiguousSet.java,class,ContiguousSet,"@Beta @GwtCompatible(emulated = true) @SuppressWarnings(""rawtypes"") // allow ungenerified Comparable types public abstract class ContiguousSet<C extends Comparable> extends ImmutableSortedSet<C>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Adds ContiguousSet.create(Range, DiscreteDomain). Follow-up CLs will remove Range.asSet(DiscreteDomain). Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=30308145"
sample_0200,google/guava,cab6f3f08d31bb3f492eeeabdda767a191dbf0ef,guava/src/com/google/common/hash/HashCodes.java,class,HashCodes,@Beta public final class HashCodes,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Make HashCode implementations serializable. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=29100445
sample_0201,google/guava,75225d640fa4d95f602a1b6060e37ec9ef4d8373,guava/src/com/google/common/collect/ImmutableAsList.java,class,ImmutableAsList,"@GwtCompatible(serializable = true, emulated = true) @SuppressWarnings(""serial"") abstract class ImmutableAsList<E> extends ImmutableList<E>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Improve ImmutableCollection.asList(), making more asList views delegate contains() queries to the backing collection. From Louis: http://codereview.appspot.com/5785044/ Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=29041788"
sample_0202,google/guava,dfd0f7dedc650c7c519102e9bc45c497f480eaf5,guava/src/com/google/common/collect/ComparisonChain.java,method,compare,"@Deprecated public final ComparisonChain compare(boolean left, boolean right)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"ComparisonChain.compare(boolean, boolean) is too confusing, especially when users have to negate or reverse the parameters so as to get true to come first. Adding compareTrueFirst and compareFalseFirst, and deprecating compare(boolean boolean). Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=28707952"
sample_0203,google/guava,66b3ca82937bd6194039cda7e58825eb1d3b6683,guava/src/com/google/common/net/MediaType.java,class,MediaType,@Beta @GwtCompatible @Immutable public final class MediaType,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Add MediaType matching according to the model defined in the HTTP/1.1 Accept header. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=28299737
sample_0204,google/guava,a4944fb7e64392cd53159de6a42e2711e3808db1,guava/src/com/google/common/collect/WellBehavedMap.java,class,WellBehavedMap,"@GwtCompatible final class WellBehavedMap<K, V> extends ForwardingMap<K, V>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,,"Roll back CL 23327883's very broken FeatureSpecificTestSuiteBuilder optimization. (We don't clone the tests, so we run all methods against the same target class (the last to be initialized).) Fix up newly failing tests (except for CompactIntegerListTest, for which I've filed a bug). Most are problems with the tests themselves Test suppressions weren't being carried over to tests of the reserialized collections. Map values() collections were universally assumed to permit null queries. EnumSet was asserted to fail fast on concurrent modification. Many ConcurrentModificationException tests advanced the iterator past the end of size-zero or size-one collections. It's not possible to create an empty collection that contains null. Empty collections don't contain anything :) (Bi)MapGenerator.create is passed an Object[] containing Entry objects, not an Entry[]. (Bi)MapGenerator.create is passed an Object[] containing Entry objects, not an Entry[]. StandardImplForwardingNavigableMap.keySet() returned a SortedSet instead of a NavigableSet. StandardImplForwardingNavigableMap implemented lastEntry and descendingSet in terms of one another (using the standard* methods). Tests of null SortedMultiset values fail when run against a nullsFirst() comparator because the nulls are outside the submultiset ranges tested. NavigableSets.synchronizedNavigableSet(SafeTreeSet) does not allow null queries. Tables.transformValues().cellSet() permits remove operations. collect/testing SmallTests needed their timeout increased. CompactIntegerListTest didn't specify all the mutation operations it supports. A few are fixed by improvements to production code that arguably aren't strictly ""bug fixes"" ConcurrentHashMultiset.removeAll(collectionContainingNull) threw NPE. Maps.unmodifiableNavigableMap().subSet/headSet/tailSet returned a SortedSet instead of a NavigableSet. NavigableMaps.unmodifiableNavigableMap().keySet() returned a SortedSet instead of a NavigableSet. RegularContiguousSet.contains/containsAll threw NPE (which the EmptyContiguousSet equivalents did not). WellBehavedMap.entrySet().remove(null) threw NPE instead of returning false. (The fix removes the need for Sets.transform.) A few more are real bugs TreeMultiset.add(null) succeeded even for comparators that do not permit null. TreeMultiset.remove(null) failed even for comparators that permit null. TreeMultiset iterators couldn't remove null elements. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=28001960"
sample_0205,google/guava,de8eeba94bd6a12a83a05786cf2ddd00d8547b48,guava/src/com/google/common/hash/HashCodes.java,method,fromBytes,public static HashCode fromBytes(byte[] bytes),JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Expose c.g.common.hash.HashCodes and its static factory methods. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=27671928
sample_0206,google/guava,72b2f75013ece02c4410a63e77579ba3c30ab774,guava/src/com/google/common/primitives/AndroidInteger.java,class,AndroidInteger,final class AndroidInteger,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Add Ints.tryParse. The implementation is based off that of Android's java.lang.Integer#parseInt. Created by MOE: http://code.google.com/p/moe-java MOE_MIGRATED_REVID=26080239
