sample_id,commit_hash,issue_summary
sample_0470,94f98ab7f36c63641bfe35fa2216c4781a697156,"Filters can now be applied down-low, if their DocIdSet implements a new bits() method, returning all documents in a random access way"
sample_0471,94f98ab7f36c63641bfe35fa2216c4781a697156,"Filters can now be applied down-low, if their DocIdSet implements a new bits() method, returning all documents in a random access way"
sample_0472,ec186e7280c365479b503d0833ec8215f0f432c6,Decompounders based on CompoundWordTokenFilterBase can now be used with custom attributes. All those attributes are preserved and set on all added decompounded tokens
sample_0473,ec186e7280c365479b503d0833ec8215f0f432c6,Decompounders based on CompoundWordTokenFilterBase can now be used with custom attributes. All those attributes are preserved and set on all added decompounded tokens
sample_0474,9d9e457baca95cf2edd9cfaa2766ff548a64ce9f,add alternative language detection impl
sample_0475,63b736c033cf1c645a2dff04e730b0e72526c3ba,Random access non RAM resident IndexDocValues (CSF)
sample_0476,63b736c033cf1c645a2dff04e730b0e72526c3ba,Random access non RAM resident IndexDocValues (CSF)
sample_0477,63b736c033cf1c645a2dff04e730b0e72526c3ba,Random access non RAM resident IndexDocValues (CSF)
sample_0478,22dcd39d9ef66d75d5aaa1ba9c88f7eacda94032,Allow case insensitive Hunspell stemming
sample_0479,534d8abed0087f15591a41b519e04c2fe2f5d2ab,Cut over numeric docvalues to fixed straight bytes
sample_0480,67c13bd2fe57d73a824f163f9c73018fa51a1a65,Renamed Analyzer.reusableTokenStream to Analyzer.tokenStream
sample_0481,67c13bd2fe57d73a824f163f9c73018fa51a1a65,Renamed Analyzer.reusableTokenStream to Analyzer.tokenStream
sample_0482,4ff0b2f82c6b87266d9bab90cb273dab39bd6dda,"Collapsing Analyzer and ReusableAnalyzerBase together, mandating use of TokenStreamComponents"
sample_0483,c54608b60dc6fb3e451dd1d3c430cf42c38f5fb5,SloppyPhraseScorer sometimes computed Infinite freq.
sample_0484,d58350aead436dcd6fb13ac071f55271bf043df0,Added support for group.truncate for distributed search. Also added some more jdocs.
sample_0485,96c4bb7074546cb87885bba5a7eaa1dea36d7c33,Added support for distributed grouping.
sample_0486,c0965ed3a2c9e9c237065a8ff5cdf9901af5e865,add spellchecker SuggestMode
sample_0487,318911200d59556c78705d8fa252220a2fe5b13c,Removed state changing setters in ShingleAnalyzerWrapper and PerFieldAnalyzerWrapper
sample_0488,4c5606ee29e767db929999d906a66e9db32d7c68,Converted most Analyzers over to using ReusableAnalyzerBase
sample_0489,ffb3cbee57e1b075dac827bcc46bc95483c603e0,Moved over to using IndexableFieldType interface
sample_0490,013e2776b867cc7f087ec17207a2720f2806689e,CommitTracker fixes
sample_0491,4b44bd7d831a48a91437735fb7b1cab73d1e3518,Deprecated multi-int constructors in WordDelimiterFilter. Now uses int bitfield
sample_0492,4dad0ba89f1d663939999be9005433dd629955f1,cutover to FieldType
sample_0493,4dad0ba89f1d663939999be9005433dd629955f1,cutover to FieldType
sample_0494,4dad0ba89f1d663939999be9005433dd629955f1,cutover to FieldType
sample_0495,b7846ffaa1ff8cd050feaa924e3a6ab12a43549b,"add BlockTreeTermsReader/Writer, a more efficient tree-structure for the terms dictionary"
sample_0496,7354f8d9e8a41141d56607f317d314ba9d7fe477,Directorys used by a SolrCore are now closed when they are no longer used. The same Directory instance is now always used across a SolrCore so that it's easier to add other DirectoryFactory's without static caching hacks.
sample_0497,7354f8d9e8a41141d56607f317d314ba9d7fe477,Directorys used by a SolrCore are now closed when they are no longer used. The same Directory instance is now always used across a SolrCore so that it's easier to add other DirectoryFactory's without static caching hacks.
sample_0498,ef56f5d551ea30634bc96b97bc781ec3a55bd628,"port url+email tokenizer to standardtokenizerinterface, fix combining marks bug"
sample_0499,2dda5bc35f8c49a1443a4f65616e4a4e390def9b,StandardTokenizer wrongly discarded combining marks attached to Han/Hiragana
sample_0500,1b8c3f1de9af0397884e0d48a7fb9cde8be8f737,"If Java7 is detected, IOUtils.closeSafely() will log suppressed exceptions in the original exception, so stack trace will contain them"
sample_0501,1c646d24c9f9118e770fca947c2bc5b68775f425,omit positions but keep term freq
sample_0502,015ecfa0a0255f053682bb2436b2b8dec5cb8283,"improve ram/perf of SynonymFilter, add wordnet parsing, nuke contrib/wordnet"
sample_0503,015ecfa0a0255f053682bb2436b2b8dec5cb8283,"improve ram/perf of SynonymFilter, add wordnet parsing, nuke contrib/wordnet"
sample_0504,ea67cd8b2c43274d80999c140c948a6fe1ffe52e,decouple vector space scoring from Query/Weight/Scorer
sample_0505,ea67cd8b2c43274d80999c140c948a6fe1ffe52e,decouple vector space scoring from Query/Weight/Scorer
sample_0506,a338c7b30998a3aa15dc7e31429e6819e09e7662,committing _phillipe_ramalho_3.patch from git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1142862 13f79535-47bb-0310-9956-ffa450edef68
sample_0507,a338c7b30998a3aa15dc7e31429e6819e09e7662,committing _phillipe_ramalho_3.patch from git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1142862 13f79535-47bb-0310-9956-ffa450edef68
sample_0508,a338c7b30998a3aa15dc7e31429e6819e09e7662,committing _phillipe_ramalho_3.patch from git-svn-id: https://svn.apache.org/repos/asf/lucene/dev/trunk@1142862 13f79535-47bb-0310-9956-ffa450edef68
sample_0509,4401ef4dae285889ad56fa3baae824e345c3d9cc,fix MemoryCodec to always set BytesRef.bytes when returning payload
sample_0510,82c6dafc010e373266af9d49534f74ccb0d4b8a1,NRTCachingDir doesn't need the MergeScheduler anymore
sample_0511,cf0e5ec4678ca203a1f5c1c263c73dfe2c698d47,add TermsEnum.seekExact(BytesRef); renamne existing methods to seekCeil/seekExact
sample_0512,74257a2d138a86accdb197358dd5bf6e61d5d184,remove error-prone release number in source code
sample_0513,40f5948b3df17d20017428d2c6ac310a0bdffe99,"Make it use a filter, correct & improve tests"
sample_0514,789a44d7061b47d993d2797ff162c8ffc8a51fbe,Renamed DocValues to IndexDocValues to prevent naming conflict with Function Queries
sample_0515,10ead35ab06709879be3cacb2d38a05860baa2a5,Cut over to consistent default values and added support for entire long range
sample_0516,b935c20eb017a3ee7b3508623fb55a59f1310449,IndexWriter.addIndexes can make any incoming segment into CFS if it isn't already
sample_0517,af9930c6cb8e5dfe1e75ce1bb7dcb5930988815c,sloppy phrase query failed to match valid documents when multiple query terms had same position in the query.
sample_0518,153475ad31e803f40dc02201908f475345490f1c,"removed legacy code, fixed minor javadoc issues and renamed Type to ValueType"
sample_0519,fa23344e40ae27cbb480c43d9c55219e80fa2240,add factory method to CachingCollector
sample_0520,1c464e6dcc3f41ffa14f260f4e9787d47c860e18,add AllGroupsCollector
sample_0521,f703f234145d88339cfb87f5629fa031d58360c3,default is TieredMP if version >= 3.2
sample_0522,c678de49eeb4b16b3e31f5f2b9ae9cdf5985dc44,Fix javadocs and add Version parameter to ctor
sample_0523,a871b29ed6e6ae060c2e3da2cbd6d3fdd9ac61ea,add ElisionFilter to ItalianAnalyzer
sample_0524,f47c3e8298536ad1dae694c2446d02be4fe95c00,cleaned up javadoc with respect to DWPT changes
sample_0525,fa1ac87eaa879b6a821623f3eed3b38c2a3a400b,some polishing & removed all nocommit
sample_0526,cf37cec0c6ab82b20055d7c889c7433c27070e63,Tiered flushing of DWPTs by RAM with low/high water marks
sample_0527,caaa23a1b7672132b81e9a5058975598229eb227,Transforming documents in the ResponseWriters. This will allow for more complex results in responses and open the door for function queries as results.
sample_0528,0a94d14ee6ae6ffa289f148fe597db35f7f76320,Build SegmentCodecs incrementally for consistent codecIDs during indexing
sample_0529,0a94d14ee6ae6ffa289f148fe597db35f7f76320,Build SegmentCodecs incrementally for consistent codecIDs during indexing
sample_0530,e67bf6b08941605e83a7671904544f5167284a18,"fix BytesRef reuse bugs, TermToBytesRefAttribute owns the bytes like other attributes"
sample_0531,0e043f9bd74da514372019fd02871c5b9f353133,All ResponseWriters now use only ServletOutputStreams and wrap their own Writer around it when serializing. This fixes the bug in PHPSerializedResponseWriter that produced wrong string length if the servlet container had a broken encoding that was in fact (see ). The hack was removed by this followup-patch.
sample_0532,fea853a3d2e6360db3bfcf6c808b5681cd6cefae,Fix FieldType so setting an analyzer on a FieldType that doesn't expect it will generate an error
sample_0533,fea853a3d2e6360db3bfcf6c808b5681cd6cefae,Fix FieldType so setting an analyzer on a FieldType that doesn't expect it will generate an error
sample_0534,308e0bd4a9d24ab613fb2b3e7a5e094452447917,"collation uses byte[] keys, deprecate old unscalable locale sort/range, termrangequery/filter work on bytes"
sample_0535,308e0bd4a9d24ab613fb2b3e7a5e094452447917,"collation uses byte[] keys, deprecate old unscalable locale sort/range, termrangequery/filter work on bytes"
sample_0536,f7a130e393ee5dbe18772e5df50ddb89571d6be8,write pointers and skip data more efficiently for fixed and variable intblock
sample_0537,295c8f84c73327cf93fe705224c13e11aa852480,allow non-contiguous merges; improve handling of buffered deletes
sample_0538,a798ef362b9da271b79909c9502f1a11f264af46,more javadocs and code cleanups
sample_0539,466530addfc478c7aaf0448a5b60fdc196f92009,port to trunk
sample_0540,4f7eba849a001ae27d879482e9ee06313874be3b,remove SimilarityDelegator; force cutover of Similarity.lengthNorm -> Similarity.computeNorm
sample_0541,4f7eba849a001ae27d879482e9ee06313874be3b,remove SimilarityDelegator; force cutover of Similarity.lengthNorm -> Similarity.computeNorm
sample_0542,1cab313a2b88d3e1d1365af4e30f06f7a0d49547,"add variable gap terms index writer/reader, using FST to hold the index"
sample_0543,c26fd7564a5d343a18f204277571d230ab43c397,improve Spellchecker indexing speed
sample_0544,55612869048d232d70e9d8a51e3738efc61256b9,added javadoc & cleaned up some API
sample_0545,55612869048d232d70e9d8a51e3738efc61256b9,added javadoc & cleaned up some API
sample_0546,adfabc3df71f372a5c968d61e9167890388d24fd,ConstantScoreQuery now directly supports wrapping a Query instance for stripping off scores
sample_0547,36aab2d41cf210ed0fc7d44e6e9ad08982100836,remove solr deprecations - add.overwritePending/overwriteCommitted/allowDups
sample_0548,bbf683cdbedcb23ef8cace4c0280e824da4c9b0c,buffer pending deletes by segment
sample_0549,bbf683cdbedcb23ef8cace4c0280e824da4c9b0c,buffer pending deletes by segment
sample_0550,a58c26978f5c7a0dbbbe535c627ef5388fad550b,drop deprecations from trunk
sample_0551,a58c26978f5c7a0dbbbe535c627ef5388fad550b,drop deprecations from trunk
sample_0552,04a44b515de19b3258ebabb8461f097d7519fb35,Change all FilteredTermsEnum impls into TermsEnums decorators
sample_0553,24178a6eb86ee9193bb58416391f24ca1c1d5774,"Make SegmentMerger always work on atomic subreaders, even when IndexWriter.addIndexes(IndexReader...) is used with DirectoryReaders or other MultiReaders. This saves lots of memory during merge of norms"
sample_0554,ac71ebc23716010a7397d98da0f87a1f8e29bca5,Added a wrapper around MultiTermQueries to add span support: SpanMultiTermQueryWrapper<Q extends MultiTermQuery>. Using this wrapper its easy to add fuzzy/wildcard to e.g. a SpanNearQuery. This patch also refactors all RewriteMethods and Attributes in MTQ (class was unmaintainable).
sample_0555,7e85ff665593c372ebee6a6b8c9b2ee147544b69,add paging to result grouping
sample_0556,819344aeab0f4c8697c15ab842fdb784fe1faaf0,Fix charset problems in XML loading in HyphenationCompoundWordTokenFilter
sample_0557,c74daf63d1c231f839e86105e3aff8e6597cb358,QP treats * as open end in range
sample_0558,686e94403824b8d566556fb4be72700d924493d0,Use an internal attribute to cache DFAs in FuzzyTermsEnum during per-segment search
sample_0559,dd1c7a858538b2716d3844bcb8f6edbe2e702cb3,MultiTermQuery boolean rewrites per segment
sample_0560,b55f338757d2bbd616bc5f77c3a05dcfd20b3022,"SolrCloud - added shared/central config and core/shard managment via zookeeper, built-in load balancing, and infrastructure for future SolrCloud work."
sample_0561,8887a044ea69b3e4b0fda6e0eded3f9870364013,add some new SpanQuery classes
sample_0562,d029a5f222ada06638e0f6eeb7cd3893468b003a,friendly geodist function
sample_0563,d029a5f222ada06638e0f6eeb7cd3893468b003a,friendly geodist function
sample_0564,a15dd4b5cb6ddf4e70d98930fc5e5ead8aed96ad,improve interaction of MTQ & terms cache
sample_0565,dfed16f2fddce83fc544584c0fca1f5ba6d354a7,Improve defaults for FuzzyQuery so it has good performance
sample_0566,dfed16f2fddce83fc544584c0fca1f5ba6d354a7,Improve defaults for FuzzyQuery so it has good performance
sample_0567,c84bd2f1eca628c011113ae1d1fc0756bab948a1,ThaiAnalyzer assumes things about your jre
sample_0568,bbfbc428ca562b9f746db378d1996ec745f4bcb8,switch JavaBin over to standard
sample_0569,48dde8359f9177780e270921b2249349659e272f,speed up BaseCharFilter
sample_0570,48dde8359f9177780e270921b2249349659e272f,speed up BaseCharFilter
sample_0571,f39ad7f02eecad81fb78ebf2a7723ee69babaae5,Add support for alternate comparators for spelling
sample_0572,adaeb656c80722e74f64f75a83dab28ea036e750,Added support for generalized Numerical Range faceting on any numeric (or date) field. Note: this required modifying ConvertedLegacyTest to deal with an expectation about how many fields a specific document has (there are more now because of a copyField i added to the schema)
sample_0573,cc5882ab7568f8946c7eb7d6ff549130ec32d7d4,queryparser turns all CJK queries into phrase queries
sample_0574,8f71031ac88ed4f3fb027143fbc8caa3c42a2c8c,consolidate remaining solr tokenstreams into modules/analysis
sample_0575,c91bddb26b1244912990d48f25b6801ea7b1b17b,hard cutover of all preflex APIs to flex
sample_0576,d43627afe13b1e3ecc6afd720a9c622ffce37831,Enhance SnapshotDeletionPolicy to allow taking multiple snapshots (merge from 3x)
sample_0577,9276737924a9066c8519e3556a4b9259406eade8,DebugComponent now uses a NamedList to model Explanation objects in it's responses instead of Explanation.toString
sample_0578,85a977bf9df45f149507bf6c57279f28844f933f,make CachingWrapperFilter treatment of new deletes customizable
sample_0579,85a977bf9df45f149507bf6c57279f28844f933f,make CachingWrapperFilter treatment of new deletes customizable
sample_0580,d6dd2e234e12bd955fd33ae4d7996c56ffa37f1d,Some house cleaning in addIndexes* (trunk)
sample_0581,28a153babc42c6b27d102f0f3282e0bb5f2090d2,add custom ExecutorService to ParallelMultiSearcher
sample_0582,0ddd505d9a82d3639ab847089833b626360f302b,Eliminate support for the abortOnConfigurationError ... this also fixes
sample_0583,cd45643b96dd638feba5015571a8008d448766d3,"Remove hack, as JFlex trunk now has the zzBuffer bug fixed"
sample_0584,acbf053b7c3d6caa0287cd615ad3b282f726a0eb,Improve Greek analysis
sample_0585,ee5ec3ed3230c5ca5f5931303f22e625a6716a09,add total TF tracking to HighFreqTerms tool
sample_0586,a95a785c74b4c2e147dd99e35127e94f3033cfe4,Improve performance of ThaiWordFilter by using a char[]-backed CharacterIterator (currently from javax.swing).
sample_0587,994189c221b6569e30444506f5f41558fa580ea4,Fix a bunch of issues related to spatial
sample_0588,5aa974d3308faaacce5dccee632e0da0c7334f45,"Removed the now obsolete and deprecated Analyzer.setOverridesTokenStreamMethod(). Analyzer and TokenStream base classes now have an assertion in their ctor, that check subclasses to be final or at least have final implementations of incrementToken(), tokenStream(), and reusableTokenStream()"
sample_0589,0a5e6806f381bdb332aec56c678e167462d157b0,some small cleanups after landing flex
sample_0590,b679816a7001ba986618f103a9a9c67ececc7ff8,Reintegrate flex_1458 branch into trunk (revision 931101)
sample_0591,b679816a7001ba986618f103a9a9c67ececc7ff8,Reintegrate flex_1458 branch into trunk (revision 931101)
sample_0592,b679816a7001ba986618f103a9a9c67ececc7ff8,Reintegrate flex_1458 branch into trunk (revision 931101)
sample_0593,3860c16a66bfa3db8daf9515c53a5aa142097b08,cleanup and sync analysis with Lucene trunk
sample_0594,29963c7c7e837f9e359722a11d854d0b300dadfe,"deprecate static Directory.copy in favor non-static Directory.copyTo; if it's FSDir -> FSDir, use nio's FileChannel.transferTo"
sample_0595,b12f372bb53fc01a7490e71c8459a8281ef3ee6f,sync up to lucene trunk rev 925561
sample_0596,b12f372bb53fc01a7490e71c8459a8281ef3ee6f,sync up to lucene trunk rev 925561
sample_0597,65a21459a258c9a180ad7161f9da318692215c99,a hackey commit of stuff needed to get on lucene 3.0.1
sample_0598,65a21459a258c9a180ad7161f9da318692215c99,a hackey commit of stuff needed to get on lucene 3.0.1
sample_0599,53c19d660aad6db9c5d62272d65c38a53a728325,cutover to IndexWriterConfig object for settings to IW
sample_0600,53c19d660aad6db9c5d62272d65c38a53a728325,cutover to IndexWriterConfig object for settings to IW
sample_0601,53c19d660aad6db9c5d62272d65c38a53a728325,cutover to IndexWriterConfig object for settings to IW
sample_0602,b51587f72d25a57dde0fcc65638e449b44f9740e,revert while discussions are going on about default analyzer...
sample_0603,b51587f72d25a57dde0fcc65638e449b44f9740e,revert while discussions are going on about default analyzer...
sample_0604,b51587f72d25a57dde0fcc65638e449b44f9740e,revert while discussions are going on about default analyzer...
sample_0605,7641c23cefccfa957186f3dbd2056efe3e5ebf50,cutover to IndexWriterConfig object for settings to IW
sample_0606,7641c23cefccfa957186f3dbd2056efe3e5ebf50,cutover to IndexWriterConfig object for settings to IW
sample_0607,7641c23cefccfa957186f3dbd2056efe3e5ebf50,cutover to IndexWriterConfig object for settings to IW
sample_0608,0a1472386a48e014d334f2b53225d1667828a103,remove more unnecessary snowball object creation
sample_0609,21044e1c8f6e3198b77381540319d8f46a94f3f1,allow public but internal access to oal.index.IndexFileNames API
sample_0610,7b9c0f796952f25f9e375ee1cfecef2046368e94,Fix javadocs of TopScoreDocCollector
sample_0611,7b06e1c5db753a82644b53141854dbeb45f57f5e,make TopTermsScoringBooleanRewrite's PQ size configurable
sample_0612,a6b7c5552ba1158a9833ea607bd89b7fe3ba6ef9,"better snowball integration, deprecate buggy handcoded snowball impls, restructure lang support"
sample_0613,a6b7c5552ba1158a9833ea607bd89b7fe3ba6ef9,"better snowball integration, deprecate buggy handcoded snowball impls, restructure lang support"
sample_0614,a6b7c5552ba1158a9833ea607bd89b7fe3ba6ef9,"better snowball integration, deprecate buggy handcoded snowball impls, restructure lang support"
sample_0615,c96611b8f11b9e3c8ebe76ed04195dc7eb74cfc3,"In the slave , If 'mov'ing file does not succeed , copy the file"
sample_0616,924d7faa6843255986f765219ca4b7f5b93f3649,Add a CharArrayMap<V> for performance improvements in some stemmers and synonym filters
sample_0617,869c789563e8b62eb44206892a98de27f43a0b69,SimpleAnalyzer and WhitespaceAnalyzer now have Version ctors. This commit also fixes all core tests to no longer use the deprecated ctors.
sample_0618,869c789563e8b62eb44206892a98de27f43a0b69,SimpleAnalyzer and WhitespaceAnalyzer now have Version ctors. This commit also fixes all core tests to no longer use the deprecated ctors.
sample_0619,fdf4ea244880344675f1f3b6aea1d3a6685ea261,"Improvements to ShingleFilter (performance, configurable sep. char and min shingle size)"
sample_0620,49b3a12971b2ac03478707c95548c3b44c3dfcd5,Added Unicode 4 support to CharTokenizer and its subclasses
sample_0621,49b3a12971b2ac03478707c95548c3b44c3dfcd5,Added Unicode 4 support to CharTokenizer and its subclasses
sample_0622,49b3a12971b2ac03478707c95548c3b44c3dfcd5,Added Unicode 4 support to CharTokenizer and its subclasses
sample_0623,e9a979f1eb80733756b0467950e1c2cc70b84800,Support protected words in stemming TokenFilters using a new KeywordAttribute
sample_0624,e9a979f1eb80733756b0467950e1c2cc70b84800,Support protected words in stemming TokenFilters using a new KeywordAttribute
sample_0625,e9a979f1eb80733756b0467950e1c2cc70b84800,Support protected words in stemming TokenFilters using a new KeywordAttribute
sample_0626,fc4cf94bdf0eddbee86ac9c7f648021dda762c46,"use char[] for snowball, don't create intermediate strings"
sample_0627,a33e8679220e42375250bd84cbc6a2e61f72c584,Add a utility class for tracking deprecated overridden methods in non-final subclasses
sample_0628,c19d78dd4e4f2737897355237c55a693b8d8eb5c,Improve Spatial Utility like classes
sample_0629,c19d78dd4e4f2737897355237c55a693b8d8eb5c,Improve Spatial Utility like classes
sample_0630,cdac1f711339a6614fffb085f204fc9ef5ba5b39,remove Byte/CharBuffer wrapping for collation key generation
sample_0631,cdac1f711339a6614fffb085f204fc9ef5ba5b39,remove Byte/CharBuffer wrapping for collation key generation
sample_0632,cdac1f711339a6614fffb085f204fc9ef5ba5b39,remove Byte/CharBuffer wrapping for collation key generation
sample_0633,48b275af8085e54bdd13fd4fe32bad45e94b128f,don't accept Store for binary fields -- it must always be YES
sample_0634,7d35aafe71661e51ee01639ddf88503184610329,make CMS smarter about prioritizing its threads
sample_0635,7d35aafe71661e51ee01639ddf88503184610329,make CMS smarter about prioritizing its threads
sample_0636,7d35aafe71661e51ee01639ddf88503184610329,make CMS smarter about prioritizing its threads
sample_0637,dc3f92e6e58c788227b9cfe82d584cbe10e5e5bb,switch to AtomicInteger for IR's ref count; remove sync from IW's ensureOpen (it's only 'best effort')
sample_0638,41e48be570b40a8d6be1f1d42c4ef8bc6c091732,"Move FuzzyQuery rewrite as separate RewriteMode into MTQ. This also fixes a slowdown / memory issue added by -- *WARNING* Do not merge this patch to flex, it's already there in a different variant!"
sample_0639,41e48be570b40a8d6be1f1d42c4ef8bc6c091732,"Move FuzzyQuery rewrite as separate RewriteMode into MTQ. This also fixes a slowdown / memory issue added by -- *WARNING* Do not merge this patch to flex, it's already there in a different variant!"
sample_0640,ab447b6af0653d1c1438b0aa4fa33b270814af65,Enable safe concurrent spell-index modifications in Spellchecker
sample_0641,9edfb3b66ade32697ba356525b1adaafa4ed604a,Prepare CharArraySet for Unicode 4.0
sample_0642,9edfb3b66ade32697ba356525b1adaafa4ed604a,Prepare CharArraySet for Unicode 4.0
sample_0643,2ef402eefa101b713f019cb7836e7c264f6d32b6,Add a stemmer for Czech
sample_0644,2ef402eefa101b713f019cb7836e7c264f6d32b6,Add a stemmer for Czech
sample_0645,2ef402eefa101b713f019cb7836e7c264f6d32b6,Add a stemmer for Czech
sample_0646,f0e064eb41b9b62b630be37bf89e3e8eed8208ba,supplementary char support for lowercasefilter
sample_0647,e69141c51a29d8abba8efbb17fd941cd137e2127,Fixed ReverseStringFilter for Unicode 4.0. Reverse Supplementary Characters correctly.
sample_0648,e69141c51a29d8abba8efbb17fd941cd137e2127,Fixed ReverseStringFilter for Unicode 4.0. Reverse Supplementary Characters correctly.
sample_0649,00f07ee46006b65ee352088931bb0cbdf09870bc,"Contrib Analyzer Setters should be deprecated and replace with ctor arguments, thanks to Simon Willnauer"
sample_0650,00f07ee46006b65ee352088931bb0cbdf09870bc,"Contrib Analyzer Setters should be deprecated and replace with ctor arguments, thanks to Simon Willnauer"
sample_0651,aaddac89926bbb04b7b7ccf77e5e4e662919de77,add Version to QueryParser & contrib analyzers
sample_0652,aaddac89926bbb04b7b7ccf77e5e4e662919de77,add Version to QueryParser & contrib analyzers
sample_0653,aaddac89926bbb04b7b7ccf77e5e4e662919de77,add Version to QueryParser & contrib analyzers
sample_0654,04da5e73f26bb92a74eb10b3baf870ad0133312c,Parameter -> Java 5 enum transition
sample_0655,faa1b9815eb38db478130d4ae64c19a3767b8ae9,don't let IndexWriter's ram buffer size exceed 2048 MB
sample_0656,504cd94c0bcce905266b087f3d514f4bdd103e1f,More generified APIs and implementations (when will we be finished?). Thanks Kay Kay!
sample_0657,173d95a166bcf3b7a363a1d06f292bf6a90a1f42,Generify CharArraySet
sample_0658,c5af8f8fee730139c34cffbf350072f0f2cabc71,Remove the rest of deprecated HitCollectors
sample_0659,594c9a35f78a4d6f65c68bad21487bce50532cdb,"Remove deprecated ExtendedFieldCache, custom and auto caches, SortField.AUTO, deprecated custom sort, deprecated sorting HitCollectors, deprecated TopDocs HitCollectors, legacy search"
sample_0660,35f0f926a2abac80e9944d54798b0fce0d6e49df,Remove deprecated DocIdSetIterator methods.
sample_0661,f20e419aff4676f7045dda5489d015cd5d8b6157,remove autoCommit=true from IndexWriter
sample_0662,39b4a0e4dc9ae589881cc30a08abd7c9d987d8a8,Remove Filter.bits(IndexReader).
sample_0663,6634bec9ce40fc4f08d233374d8770fa1b350149,DIH: Enhance XPathRecordReader to deal with //tagname and other improvments.
sample_0664,6634bec9ce40fc4f08d233374d8770fa1b350149,DIH: Enhance XPathRecordReader to deal with //tagname and other improvments.
sample_0665,c70555f62d29820bb826e6f83321089ce358ab69,Remove deprecated Directory stuff and IR/IW open/ctor hell
sample_0666,dd9c1b0101fb9fb96eefbaae1a50969baca26abc,Remove deprecated charset support from Greek and Russian analyzers
sample_0667,dd9c1b0101fb9fb96eefbaae1a50969baca26abc,Remove deprecated charset support from Greek and Russian analyzers
sample_0668,dd9c1b0101fb9fb96eefbaae1a50969baca26abc,Remove deprecated charset support from Greek and Russian analyzers
sample_0669,0db6aefc6c421dcff6fb8d6300fc8d7094fdb37c,. javadocs added. skipTag inlined and use loop instead of recursion
sample_0670,aa02a6a5c80872c54ceb3b193a906552a027c606,Use Tokenizer.correctOffset() instead of CharStream.correctOffset()
sample_0671,aa02a6a5c80872c54ceb3b193a906552a027c606,Use Tokenizer.correctOffset() instead of CharStream.correctOffset()
sample_0672,8934cbd804efb7372a802b66ea0adea3bddd62f5,"Add a new DocIdSet.isCacheable() method that defaults to false, but is true for some DocIdSet impls, that are effective and use no disk I/O during iteration (OpenBitSet, SortedVIntList, DocIdBitSet, EMPTY_DOCIDSET, some FieldCache filter impls). CachingWrapperFilter now copies all DocIdSets, which are not cacheable, into an OpenBitSetDISI for caching."
sample_0673,5d234337ba9301c32607d303ffae46c8a29ba7cc,"updates to phps support, per hoss"
sample_0674,566f02f0b24d283fb0e7c530b931487d525183d2,additional CESU8 system property to control how serialized PHP writer calculates bytes
sample_0675,9b936ce650f4ed98dc6fc7d47351952caac121d0,Add support for termInfosIndexDivisor and termIndexInterval
sample_0676,5324b752cbb7508bccf1460af246eb932204e2dd,Add offset corrections in PatternTokenizerFactory
sample_0677,5324b752cbb7508bccf1460af246eb932204e2dd,Add offset corrections in PatternTokenizerFactory
sample_0678,1d9a96c2fc69b254a238337d16a7a4dceaa0849f,Add option to ReverseStringFilter to mark reversed tokens
sample_0679,7fff5a7ea7cbc0e01b115705884b9b579989bddf,"QueryWight back to Weight, but as abstract class rather than interface - explain now takes a Searcher and passes the sub reader that contains the doc if a top level reader is a multi reader."
sample_0680,7fff5a7ea7cbc0e01b115705884b9b579989bddf,"QueryWight back to Weight, but as abstract class rather than interface - explain now takes a Searcher and passes the sub reader that contains the doc if a top level reader is a multi reader."
sample_0681,7fff5a7ea7cbc0e01b115705884b9b579989bddf,"QueryWight back to Weight, but as abstract class rather than interface - explain now takes a Searcher and passes the sub reader that contains the doc if a top level reader is a multi reader."
sample_0682,820620f3a7224c6416d001984570897682112676,"Update ArabicAnalyzer to light10 stemming, stopwords improvements, lowercase non-arabic text"
sample_0683,10b41d2dce28227c619a3aad3331167230cdea25,"The position aware SpanScorer has become the default scorer for Highlighting. The SpanScorer implementation has replaced QueryScorer and the old term highlighting QueryScorer has been renamed to QueryTermScorer. Multi-term queries are also now expanded by default. If you were previously rewritting the query for multi-term query highlighting, you should no longer do that (unless you switch to using QueryTermScorer). The SpanScorer API (now QueryScorer) has also been improved to more closely match the API of the previous QueryScorer implementation."
sample_0684,10b41d2dce28227c619a3aad3331167230cdea25,"The position aware SpanScorer has become the default scorer for Highlighting. The SpanScorer implementation has replaced QueryScorer and the old term highlighting QueryScorer has been renamed to QueryTermScorer. Multi-term queries are also now expanded by default. If you were previously rewritting the query for multi-term query highlighting, you should no longer do that (unless you switch to using QueryTermScorer). The SpanScorer API (now QueryScorer) has also been improved to more closely match the API of the previous QueryScorer implementation."
sample_0685,457c29d31ee8ef0bd4db92fabeed5604a7e84297,"Change remaining contrib TokenFilters (shingle, prefix-suffix) to use the new TokenStream API."
sample_0686,1743081b078a3206e676bdd4ebe9203f5bad6c90,Changed TokenStreams/TokenFilters in contrib to use the new TokenStream API.
sample_0687,1073d29a530aef38c2d6a13a1524ddc2ea5bd913,"Slightly more readable code in Token/TermAttributeImpl, additional tests, deep cloning bug with Token.copyTo fixed"
