sample_id,repo,commit_hash,file_path,entity_type,entity_name,entity_signature,javadoc_change_type,method_change_type,issue_id,issue_summary
sample_0327,apache/lucene,5ae716c412d705570b2dafd423755eb58142212e,lucene/core/src/java/org/apache/lucene/analysis/standard/StandardAnalyzer.java,method,StandardAnalyzer,public StandardAnalyzer(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7444,StandardAnalyzer not longer uses english stopwords by default
sample_0328,apache/lucene,ead05a10b1eff181ef24f64cf7feee91ed5a5155,lucene/analysis/common/src/tools/java/org/apache/lucene/analysis/standard/GenerateJflexTLDMacros.java,method,getIANARootZoneDatabase,private void getIANARootZoneDatabase() throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8278,Some end-of-input no-scheme domain-only URL tokens are typed as <ALPHANUM> rather than <URL>
sample_0329,apache/lucene,8095139da3598e9f76c8d960855535553b753ee9,solr/core/src/java/org/apache/solr/update/AddUpdateCommand.java,method,getLuceneDocument,public Document getLuceneDocument(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-12361,Allow nested child documents to be in field values of a SolrInputDocument. * AddUpdateCommand and it's relationship with DirectUpdateHandler2 was reworked substantially.
sample_0330,apache/lucene,f9f5e837450e082ae7e1a82a0693760af7485a1b,lucene/suggest/src/java/org/apache/lucene/search/suggest/document/CompletionTokenStream.java,class,CompletionTokenStream,public final class CompletionTokenStream extends TokenFilter,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8332,New ConcatenateGraphFilter (from CompletionTokenStream). * Added a test for FingerprintFilter and clarified FF's end condition.
sample_0331,apache/lucene,f9f5e837450e082ae7e1a82a0693760af7485a1b,lucene/suggest/src/java/org/apache/lucene/search/suggest/document/CompletionTokenStream.java,method,toAutomaton,public Automaton toAutomaton(boolean unicodeAware) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8332,New ConcatenateGraphFilter (from CompletionTokenStream). * Added a test for FingerprintFilter and clarified FF's end condition.
sample_0332,apache/lucene,2c1ab31b4e5595595cf0f1549eb61b33c8555000,lucene/analysis/common/src/java/org/apache/lucene/analysis/ngram/EdgeNGramTokenFilter.java,method,EdgeNGramTokenFilter,"@Deprecated public EdgeNGramTokenFilter(TokenStream input, int minGram, int maxGram)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7690,Add preserveOriginal option to the NGram and EdgeNGram filters
sample_0333,apache/lucene,2c1ab31b4e5595595cf0f1549eb61b33c8555000,lucene/analysis/common/src/java/org/apache/lucene/analysis/ngram/NGramTokenFilter.java,method,NGramTokenFilter,"@Deprecated public NGramTokenFilter(TokenStream input, int minGram, int maxGram)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7690,Add preserveOriginal option to the NGram and EdgeNGram filters
sample_0334,apache/lucene,719fce80269706cf5c6f091cc71e39620f7b6cb2,lucene/queries/src/java/org/apache/lucene/queries/mlt/MoreLikeThis.java,method,setMaxDocFreqPct,public void setMaxDocFreqPct(int maxPercentage),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8221,MoreLikeThis.setMaxDocFreqPct can easily int-overflow on larger indexes.
sample_0335,apache/lucene,0bf1eae92c4117659e2608111a8d64294009cc98,solr/core/src/java/org/apache/solr/search/facet/SlotAcc.java,method,collect,"public abstract void collect(int doc, int slot, IntFunction<SlotContext> slotContext) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-9480,followup: remove/abstract deprecated implementations on master
sample_0336,apache/lucene,a3c86373e47ddd43368c5800eea63b50d2064759,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,method,tryUpdateDocValue,"public synchronized long tryUpdateDocValue(IndexReader readerIn, int docID, Field... fields) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8298,Allow DocValues updates to reset a value
sample_0337,apache/lucene,7873cf845e1d513026b6836769b7cbd4d237c2aa,lucene/core/src/java/org/apache/lucene/index/PendingDeletes.java,method,getLiveDocs,Bits getLiveDocs(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8296,PendingDeletes may no longer write to live docs after they are shared.
sample_0338,apache/lucene,296201055f24f01e1610f2fb87aba7fa90b9dda1,solr/core/src/java/org/apache/solr/servlet/SolrDispatchFilter.java,method,closeShield,"public static HttpServletRequest closeShield(HttpServletRequest request, boolean retry)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-12290,Do not close any servlet streams and improve our servlet stream closing prevention code for users and devs.
sample_0339,apache/lucene,b617489638db4ddca63e5fbc45a58c5695a021d3,solr/core/src/java/org/apache/solr/update/CommitTracker.java,method,addedDocument,public void addedDocument(int commitWithin),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11277,Add auto hard commit setting based on tlog size (this closes )
sample_0340,apache/lucene,af680af77f3f80c779e038a0ad8a136c9dcb9f5d,lucene/core/src/java/org/apache/lucene/index/ImpactsEnum.java,class,ImpactsEnum,public abstract class ImpactsEnum extends PostingsEnum,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8142,Make postings APIs expose raw impacts rather than scores.
sample_0341,apache/lucene,1409ab8f84ab0949b1da095f03dc94d3b74db5cf,solr/solrj/src/java/org/apache/solr/common/params/SolrParams.java,method,toSolrParams,@Deprecated //move to NamedList to allow easier flow public static SolrParams toSolrParams(NamedList params),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11914,"Deprecated some SolrParams methods. * toSolrParams(nl) moved to a NamedList method, which is more natural."
sample_0342,apache/lucene,7c0387ad3fa7985564350a0cd16694905e66619d,lucene/core/src/java/org/apache/lucene/index/MergePolicyWrapper.java,class,MergePolicyWrapper,@Deprecated public class MergePolicyWrapper extends FilterMergePolicy,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8248,MergePolicyWrapper is renamed to FilterMergePolicy and now also overrides getMaxCFSSegmentSizeMB
sample_0343,apache/lucene,9a149ad7e77837b7a99e84a4968fe43747ec30a0,solr/solrj/src/java/org/apache/solr/common/params/SolrParams.java,class,SolrParams,"public abstract class SolrParams implements Serializable, MapWriter, Iterable<Map.Entry<String, String[]>>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11913,"SolrParams now implements Iterable<Map.Entry<String,String[]>> and has stream()"
sample_0344,apache/lucene,3d5f2f24c346913eca3b932682950f82d2e4c3f9,solr/core/src/java/org/apache/solr/update/processor/DocBasedVersionConstraintsProcessorFactory.java,class,DocBasedVersionConstraintsProcessorFactory,"public class DocBasedVersionConstraintsProcessorFactory extends UpdateRequestProcessorFactory implements SolrCoreAware, UpdateRequestProcessorFactory.RunAlways",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11336,DocBasedVersionConstraints URP is now more extensible; versionField is a list
sample_0345,apache/lucene,7260d9ce713b5f6378b97e4c64f3045eb62f98bd,solr/core/src/java/org/apache/solr/metrics/SolrCoreMetricManager.java,method,close,@Override public void close() throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11882,SolrMetric registries retained references to SolrCores when closed.
sample_0346,apache/lucene,23bff7dbc207083af2ccb1b308c121ac18c36508,lucene/analysis/icu/src/java/org/apache/lucene/analysis/icu/segmentation/BreakIteratorWrapper.java,class,BreakIteratorWrapper,final class BreakIteratorWrapper,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8175,"un-revert "": ICUTokenizer support for emoji/emoji sequence tokens"""""
sample_0347,apache/lucene,f664896d1fff951bb50aae414b043f97bb9159b8,lucene/core/src/java/org/apache/lucene/util/IOUtils.java,method,closeWhileHandlingException,public static void closeWhileHandlingException(Iterable<? extends Closeable> objects),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8212,Ensure all closeables are closed even if an VMError is thrown
sample_0348,apache/lucene,916ed60eea25de72b9d6b27a32d7e0189c4b4fb8,lucene/core/src/java/org/apache/lucene/index/DocumentsWriter.java,method,lockAndAbortAll,synchronized Closeable lockAndAbortAll(IndexWriter indexWriter) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8212,Never swallow Exceptions in IndexWriter and DocumentsWriter
sample_0349,apache/lucene,b17052e8520bb57bcfe126aa2f8e6bd0b9aa76c5,solr/solrj/src/java/org/apache/solr/common/util/TimeSource.java,class,CurrentTimeSource,public static final class CurrentTimeSource extends TimeSource,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11670,Implement a periodic house-keeping task.
sample_0350,apache/lucene,b17052e8520bb57bcfe126aa2f8e6bd0b9aa76c5,solr/solrj/src/java/org/apache/solr/common/util/TimeSource.java,class,NanoTimeSource,public static final class NanoTimeSource extends TimeSource,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11670,Implement a periodic house-keeping task.
sample_0351,apache/lucene,9de4225e9a54ba987c2c7c9d4510bea3e4f9de97,solr/core/src/java/org/apache/solr/cloud/ZkShardTerms.java,method,canBecomeLeader,boolean canBecomeLeader(String coreNodeName),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-12011,Consistence problem when in-sync replicas are DOWN
sample_0352,apache/lucene,b212f2e9b7b5d20ab8d6168b5ddcb164f536d1af,solr/solrj/src/java/org/apache/solr/common/cloud/ClusterState.java,method,getCollectionOrNull,public DocCollection getCollectionOrNull(String collectionName),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-8327,Cluster state caching for nodes not hosting the collection
sample_0353,apache/lucene,fafbb2635d9931f827410fa7fc5cec859bd6c925,lucene/analysis/icu/src/java/org/apache/lucene/analysis/icu/segmentation/BreakIteratorWrapper.java,class,BreakIteratorWrapper,abstract class BreakIteratorWrapper,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8125,"Revert "": ICUTokenizer support for emoji/emoji sequence tokens"""
sample_0354,apache/lucene,4fb7e3d02c6354cf1a1dce522e652610f95bec24,lucene/core/src/java/org/apache/lucene/search/WANDScorer.java,class,WANDScorer,final class WANDScorer extends Scorer,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8135,Implement block-max WAND.
sample_0355,apache/lucene,02b5172ea2e677e137b1d8563b335434433e048f,solr/core/src/java/org/apache/solr/cloud/api/collections/RoutedAliasCreateCollectionCmd.java,class,RoutedAliasCreateCollectionCmd,public class RoutedAliasCreateCollectionCmd implements OverseerCollectionMessageHandler.Cmd,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11925,Time Routed Aliases: router.autoDeleteAge feature
sample_0356,apache/lucene,9c0797d9f47a9c690b24a6649f2c4351f322e8b8,lucene/core/src/java/org/apache/lucene/util/StringHelper.java,method,compare,"@Deprecated public static int compare(int count, byte[] a, int aOffset, byte[] b, int bOffset)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7966,Build Multi-Release JARs to enable usage of optimized intrinsic methods from Java 9 for index bounds checking and array comparison/mismatch
sample_0357,apache/lucene,a1828a5664983b8e26177537d233a78d2c0c33cd,solr/core/src/java/org/apache/solr/util/DateMathParser.java,method,parseMath,"public static Date parseMath(Date now, String val)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11722,New CREATEROUTEDALIAS cluster command for time routed aliases. (a refactoring of some of the related parts will follow in next commit)
sample_0358,apache/lucene,972df6c69de494b8a4f59e4e0d4de241d4ca6a80,lucene/analysis/icu/src/java/org/apache/lucene/analysis/icu/segmentation/BreakIteratorWrapper.java,class,BreakIteratorWrapper,final class BreakIteratorWrapper,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8125,ICUTokenizer support for emoji/emoji sequence tokens
sample_0359,apache/lucene,352ec01a6ef68bc81fdb84a7f72e81a6698f594c,lucene/highlighter/src/java/org/apache/lucene/search/uhighlight/OffsetsEnum.java,class,OffsetsEnum,"public abstract class OffsetsEnum implements Comparable<OffsetsEnum>, Closeable",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8121,UH switch to SpanCollector API. Better accuracy. * Use the filtered freq in position sensitive terms (better scores) * Refactored UH's OffsetsEnum * Improved test randomization in TestUnifiedHighlighter & MTQ
sample_0360,apache/lucene,352ec01a6ef68bc81fdb84a7f72e81a6698f594c,lucene/highlighter/src/java/org/apache/lucene/search/uhighlight/OffsetsEnum.java,method,getTerm,public abstract BytesRef getTerm() throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8121,UH switch to SpanCollector API. Better accuracy. * Use the filtered freq in position sensitive terms (better scores) * Refactored UH's OffsetsEnum * Improved test randomization in TestUnifiedHighlighter & MTQ
sample_0361,apache/lucene,352ec01a6ef68bc81fdb84a7f72e81a6698f594c,lucene/highlighter/src/java/org/apache/lucene/search/uhighlight/PhraseHelper.java,class,PhraseHelper,public class PhraseHelper,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8121,UH switch to SpanCollector API. Better accuracy. * Use the filtered freq in position sensitive terms (better scores) * Refactored UH's OffsetsEnum * Improved test randomization in TestUnifiedHighlighter & MTQ
sample_0362,apache/lucene,8fd7ead940f69a892dfc951a1aa042e8cae806c1,lucene/core/src/java/org/apache/lucene/search/similarities/Similarity.java,class,Similarity,public abstract class Similarity,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8116,SimScorer now only takes a frequency and a norm as per-document scoring factors.
sample_0363,apache/lucene,8fd7ead940f69a892dfc951a1aa042e8cae806c1,lucene/core/src/java/org/apache/lucene/search/similarities/Similarity.java,class,SimScorer,public static abstract class SimScorer,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8116,SimScorer now only takes a frequency and a norm as per-document scoring factors.
sample_0364,apache/lucene,8fd7ead940f69a892dfc951a1aa042e8cae806c1,lucene/core/src/java/org/apache/lucene/search/similarities/SimilarityBase.java,class,BasicSimScorer,final class BasicSimScorer extends SimScorer,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8116,SimScorer now only takes a frequency and a norm as per-document scoring factors.
sample_0365,apache/lucene,6771886cf3303a9a2c3cb86c8d0329e55ee0feaa,lucene/core/src/java/org/apache/lucene/search/similarities/BasicModel.java,method,explain,"public abstract Explanation explain (BasicStats stats, double tfn, double aeTimes1pTfn)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8011,Improve similarity explanations
sample_0366,apache/lucene,63b63c573487fe6b054afb6073c057a88a15288f,lucene/core/src/java/org/apache/lucene/search/similarities/DFRSimilarity.java,class,DFRSimilarity,public class DFRSimilarity extends SimilarityBase,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8015,Fixed DFR similarities' scores to not decrease when tfn increases.
sample_0367,apache/lucene,929ce7ca30d5b4f9d08aee604ba5184f0d94d505,solr/core/src/java/org/apache/solr/core/SolrCore.java,method,getNewIndexDir,public String getNewIndexDir(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11687,SolrCore.getNewIndexDir falsely returns {dataDir}/index on any IOException reading index.properties
sample_0368,apache/lucene,207e5461228e2182082a1452de7ad3159167a493,solr/core/src/java/org/apache/solr/cloud/autoscaling/ScheduledTriggers.java,method,setAutoScalingConfig,public void setAutoScalingConfig(AutoScalingConfig autoScalingConfig),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11202,Implement a set-property command for AutoScaling API
sample_0369,apache/lucene,9b52571d8c243f2fbf009a7a97b1dae1f515c7e8,solr/core/src/java/org/apache/solr/search/QParser.java,method,getParser,"public static QParser getParser(String qstr, String defaultParser, SolrQueryRequest req) throws SyntaxError",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11501,limit query parser switching to thwart hacking * starting a query with {!...} only works when the default parser is lucene or func. * edismax now requires uf=_query_ to allow advanced sub-queries.
sample_0370,apache/lucene,fd1820a430c321e6a2b2910004d7d2be60d3db4a,solr/solrj/src/java/org/apache/solr/common/cloud/Aliases.java,method,cloneWithCollectionAlias,"public Aliases cloneWithCollectionAlias(String alias, String collections)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11487,Collection Aliases may now have metadata
sample_0371,apache/lucene,fd1820a430c321e6a2b2910004d7d2be60d3db4a,solr/solrj/src/java/org/apache/solr/common/cloud/ZkStateReader.java,method,getAliases,public Aliases getAliases(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11487,Collection Aliases may now have metadata
sample_0372,apache/lucene,5c9bcc9e900de027931a86704a8ab5fd4c525d9f,lucene/queries/src/java/org/apache/lucene/queries/payloads/PayloadScoreQuery.java,class,PayloadScoreQuery,public class PayloadScoreQuery extends SpanQuery,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8038,Add PayloadDecoder
sample_0373,apache/lucene,5c9bcc9e900de027931a86704a8ab5fd4c525d9f,lucene/queries/src/java/org/apache/lucene/queries/payloads/PayloadScoreQuery.java,method,PayloadScoreQuery,"@Deprecated public PayloadScoreQuery(SpanQuery wrappedQuery, PayloadFunction function, boolean includeSpanScore)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8038,Add PayloadDecoder
sample_0374,apache/lucene,ca5f9b34576545f1a51cde1526f42de519989527,lucene/core/src/java/org/apache/lucene/search/CollectionStatistics.java,class,CollectionStatistics,public class CollectionStatistics,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8007,Make scoring statistics mandatory
sample_0375,apache/lucene,ca5f9b34576545f1a51cde1526f42de519989527,lucene/core/src/java/org/apache/lucene/search/PhraseQuery.java,method,termPositionsCost,static float termPositionsCost(TermsEnum termsEnum) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8007,Make scoring statistics mandatory
sample_0376,apache/lucene,ca5f9b34576545f1a51cde1526f42de519989527,lucene/core/src/java/org/apache/lucene/search/TermStatistics.java,class,TermStatistics,public class TermStatistics,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8007,Make scoring statistics mandatory
sample_0377,apache/lucene,7495a9d75bb2efde2f76d68b376560ab86693cd9,lucene/core/src/java/org/apache/lucene/search/similarities/BM25Similarity.java,method,avgFieldLength,protected float avgFieldLength(CollectionStatistics collectionStats),JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8025,Use totalTermFreq=sumDocFreq when scoring DOCS_ONLY fields
sample_0378,apache/lucene,e0bde579815ae5ce2525bb659d04e908812f1605,lucene/core/src/java/org/apache/lucene/search/IndexSearcher.java,method,termStatistics,"public TermStatistics termStatistics(Term term, TermContext context) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8020,don't force sim to score bogus terms (e.g. docfreq=0)
sample_0379,apache/lucene,e0bde579815ae5ce2525bb659d04e908812f1605,lucene/core/src/java/org/apache/lucene/search/IndexSearcher.java,method,collectionStatistics,public CollectionStatistics collectionStatistics(String field) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-8020,don't force sim to score bogus terms (e.g. docfreq=0)
sample_0380,apache/lucene,7a19128109d9b40b28a09a59efa718d63f7a31e9,solr/core/src/java/org/apache/solr/search/SolrDocumentFetcher.java,method,decorateDocValueFields,"public void decorateDocValueFields(@SuppressWarnings(""rawtypes"") SolrDocumentBase doc, int docid, Set<String> fields) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11532,Solr hits NPE when fl only contains DV fields and any of them is a spatial field
sample_0381,apache/lucene,42717d5f4bbed46009f11a86f307541a19fd7fb5,lucene/core/src/java/org/apache/lucene/search/similarities/SimilarityBase.java,class,BasicSimScorer,final class BasicSimScorer extends SimScorer,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7997,More sanity testing of similarities
sample_0382,apache/lucene,86d84bff82ff8c7a1f6cadfe307685a4dce2f8d9,solr/contrib/analytics/src/java/org/apache/solr/analytics/function/mapping/ConcatFunction.java,class,ConcatFunction,public class ConcatFunction,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11145,Added comprehensive unit tests for Analytics Component 2.0 as well as analytics bug fixes.
sample_0383,apache/lucene,86d84bff82ff8c7a1f6cadfe307685a4dce2f8d9,solr/contrib/analytics/src/java/org/apache/solr/analytics/value/constant/ConstantValue.java,class,ConstantValue,public abstract class ConstantValue implements AnalyticsValue,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11145,Added comprehensive unit tests for Analytics Component 2.0 as well as analytics bug fixes.
sample_0384,apache/lucene,035523ba7a86773500c053129f65c9a6dc4fd384,lucene/spatial-extras/src/java/org/apache/lucene/spatial/spatial4j/Geo3dShape.java,class,Geo3dShape,public class Geo3dShape<T extends GeoAreaShape> implements Shape,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7951,Spatial4j implementations using Geo3d
sample_0385,apache/lucene,9627d1db5dccd6dc9c0c307065628efea621d8e5,solr/core/src/java/org/apache/solr/schema/EnumField.java,class,EnumField,@Deprecated public class EnumField extends AbstractEnumField,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11023,"Added EnumFieldType, a non-Trie-based version of EnumField, and deprecated EnumField in favor of EnumFieldType."
sample_0386,apache/lucene,ec0c11c703c24a565e9745ee9ebfeddc3e576118,solr/core/src/java/org/apache/solr/util/LongSet.java,method,iterator,public LongIterator iterator(),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11093,small improvements to LongSet's iterator
sample_0387,apache/lucene,741b49e839845691d2b84292280969e0a506522e,solr/core/src/java/org/apache/solr/update/processor/UUIDUpdateProcessorFactory.java,class,UUIDUpdateProcessorFactory,public class UUIDUpdateProcessorFactory extends UpdateRequestProcessorFactory,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-10858,Make UUIDUpdateProcessorFactory as Runtime URP
sample_0388,apache/lucene,2590a430f520c433c7ae5204fcf54065ea32e999,solr/core/src/java/org/apache/solr/cloud/autoscaling/NodeAddedTrigger.java,class,NodeAddedTrigger,public class NodeAddedTrigger extends TriggerBase,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11000,Changes made via AutoScalingHandler should be atomic.
sample_0389,apache/lucene,2590a430f520c433c7ae5204fcf54065ea32e999,solr/core/src/java/org/apache/solr/cloud/autoscaling/NodeLostTrigger.java,class,NodeLostTrigger,public class NodeLostTrigger extends TriggerBase,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-11000,Changes made via AutoScalingHandler should be atomic.
sample_0390,apache/lucene,a60ec1b4321b023ec868d77bce71660e5a19ce47,solr/core/src/java/org/apache/solr/update/processor/AddSchemaFieldsUpdateProcessorFactory.java,method,mapValueClassesToFieldType,private TypeMapping mapValueClassesToFieldType(List<SolrInputField> fields),JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-9526,"Data driven schema now indexes text field ""foo"" as both ""foo"" (text_general) and as ""foo_str"" (string) to facilitate both search and faceting"
sample_0391,apache/lucene,708462eded31917be9805431ba169c8c81e89d67,lucene/core/src/java/org/apache/lucene/index/SegmentInfos.java,class,SegmentInfos,"public final class SegmentInfos implements Cloneable, Iterable<SegmentCommitInfo>",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7898,Remove hasSegID from SegmentInfos.
sample_0392,apache/lucene,41890460789e11f687ce49d337d200e31c3be83f,solr/core/src/java/org/apache/solr/cloud/autoscaling/ExecutePlanAction.java,class,ExecutePlanAction,public class ExecutePlanAction implements TriggerAction,JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-10965,New ExecutePlanAction for autoscaling which executes the operations computed by ComputePlanAction against the cluster
sample_0393,apache/lucene,bc9c4144dfbe209d8982f786f6265c9f8d0167fb,lucene/core/src/java/org/apache/lucene/index/IndexWriter.java,method,validateIndexSort,private void validateIndexSort() throws CorruptIndexException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,,Remove unnecessary backward compatibility.
sample_0394,apache/lucene,2f2e00ffe235ba590f43bf07dabd4201e6da53c6,lucene/spatial-extras/src/java/org/apache/lucene/spatial/bbox/BBoxSimilarityValueSource.java,class,BBoxSimilarityValueSource,public abstract class BBoxSimilarityValueSource extends DoubleValuesSource,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7737,Remove spatial-extras dependency on queries module
sample_0395,apache/lucene,2f2e00ffe235ba590f43bf07dabd4201e6da53c6,lucene/spatial-extras/src/java/org/apache/lucene/spatial/bbox/BBoxValueSource.java,class,BBoxValueSource,class BBoxValueSource extends ShapeValuesSource,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7737,Remove spatial-extras dependency on queries module
sample_0396,apache/lucene,2f2e00ffe235ba590f43bf07dabd4201e6da53c6,lucene/spatial-extras/src/java/org/apache/lucene/spatial/util/DistanceToShapeValueSource.java,class,DistanceToShapeValueSource,public class DistanceToShapeValueSource extends DoubleValuesSource,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7737,Remove spatial-extras dependency on queries module
sample_0397,apache/lucene,abc393dbfdb805361747ef651393332968851f3d,lucene/core/src/java/org/apache/lucene/index/LeafReader.java,method,terms,public abstract Terms terms(String field) throws IOException,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7500,Remove LeafReader.fields in lieu of LeafReader.terms. Optimized MultiFields.getTerms.
sample_0398,apache/lucene,abc393dbfdb805361747ef651393332968851f3d,lucene/core/src/java/org/apache/lucene/index/MultiFields.java,class,MultiFields,public final class MultiFields extends Fields,JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7500,Remove LeafReader.fields in lieu of LeafReader.terms. Optimized MultiFields.getTerms.
sample_0399,apache/lucene,abc393dbfdb805361747ef651393332968851f3d,lucene/core/src/java/org/apache/lucene/index/MultiFields.java,method,getTerms,"public static Terms getTerms(IndexReader r, String field) throws IOException",JAVADOC_MODIFICATION,METHOD_MODIFICATION,LUCENE-7500,Remove LeafReader.fields in lieu of LeafReader.terms. Optimized MultiFields.getTerms.
sample_0400,apache/lucene,e46d39bd5a571522bb2b9ffe97e7e0bca5d9836c,solr/solrj/src/java/org/apache/solr/client/solrj/impl/ConcurrentUpdateSolrClient.java,method,ConcurrentUpdateSolrClient,"@Deprecated protected ConcurrentUpdateSolrClient(String solrServerUrl, HttpClient client, int queueSize, int threadCount, ExecutorService es, boolean streamDeletes)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-10915,"Make builder based SolrClient constructors to be the only valid way to construct client objects and increase the visibility of builder elements to be protected so extending the builder, and the clients is possible."
sample_0401,apache/lucene,e46d39bd5a571522bb2b9ffe97e7e0bca5d9836c,solr/solrj/src/java/org/apache/solr/client/solrj/impl/HttpSolrClient.java,method,HttpSolrClient,"@Deprecated protected HttpSolrClient(String baseURL, HttpClient client, ResponseParser parser, boolean allowCompression, ModifiableSolrParams invariantParams)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-10915,"Make builder based SolrClient constructors to be the only valid way to construct client objects and increase the visibility of builder elements to be protected so extending the builder, and the clients is possible."
sample_0402,apache/lucene,e46d39bd5a571522bb2b9ffe97e7e0bca5d9836c,solr/solrj/src/java/org/apache/solr/client/solrj/impl/LBHttpSolrClient.java,method,LBHttpSolrClient,"@Deprecated protected LBHttpSolrClient(HttpSolrClient.Builder httpSolrClientBuilder, HttpClient httpClient, String... solrServerUrl)",JAVADOC_MODIFICATION,METHOD_MODIFICATION,SOLR-10915,"Make builder based SolrClient constructors to be the only valid way to construct client objects and increase the visibility of builder elements to be protected so extending the builder, and the clients is possible."
